video_id,score,overperformed,labelable
oiDpNqYrXuc,0.3126329377988454,0.0,True
wQza2t9Qs64,0.6198697744510552,1.0,True
Npof29NvXg0,0.6795103774647689,1.0,True
wPSr8iLJKjY,0.6795103774647689,1.0,True
9b5SEQR6ga4,0.7429241977018275,1.0,True
-Hb13KrbZBY,0.6230746127059491,1.0,True
I5eNmOfVACk,0.6739919601313018,1.0,True
BLxFn_BFB5c,0.7009145520378239,1.0,True
YqAAFX1XXY8,0.7540831775630701,1.0,True
Xg4n60hYfhA,0.6793929083893929,1.0,True
oq_glqQtWho,0.6983614014954982,1.0,True
QOz_CsQKcz8,0.6793929083893929,1.0,True
kFKTIkxI0Qw,0.6793929083893929,1.0,True
z3lHAahgpRk,0.6571543942153949,1.0,True
z275i_6jDPc,0.7083133575686233,1.0,True
_SBn0Iu3K-U,0.40215292561376936,0.0,True
KZW0Oi9P6tA,0.6843005209076638,1.0,True
e1YbEHHc6-M,0.7610844896271163,1.0,True
JvdUcRXI9Jg,0.4462502706588138,0.0,True
_sDHGXfFHEQ,0.5528308204852109,1.0,True
-2AEmTgE-LA,0.6554580898830695,1.0,True
8TuIOy4Xn8Q,0.6843005209076638,1.0,True
WNrn8YW_VGE,0.31416191695474754,0.0,True
wQXu_htHjB4,0.6331829237071173,1.0,True
oQRKThV2HtU,0.6375649687239984,1.0,True
15x_8v8Esd0,0.3943523166701953,0.0,True
HsRmHcJLHFg,0.6223338719652084,1.0,True
2PfL01ORtlc,0.5823778894222885,1.0,True
_1XMBiRE9Rw,0.5376219943676384,1.0,True
PP5Y_hh-heY,0.650435015344045,1.0,True
46sto90Fo3U,0.17834195911615267,0.0,True
G1UZkT0GAmk,0.4148572671126779,0.0,True
B9kwMbnJWXs,0.6385838719652084,1.0,True
T9Y612yikpU,0.2436853776853777,0.0,True
Ntsy-hD2MO4,0.5981142996679261,1.0,True
0dxvejq1v2Y,0.2419038524386185,0.0,True
hyen-kIQl_k,0.5983488860538991,1.0,True
bpKdskh1J_I,0.3217492486335535,0.0,True
-JJuRNn4Nl8,0.5319068751495009,1.0,True
ZkPV_iuYIQw,0.25685648093298025,0.0,True
Xb1y3K_JfJ0,0.25375499581745514,0.0,True
x8aHhwSAsZs,0.6257138253451617,1.0,True
PmM2dWQVDbE,0.14977053054472408,0.0,True
h8pFZlCr0RY,0.25900839540523046,0.0,True
7G3TmVQQ7Mk,0.1683410527949106,0.0,True
fCbNxTDGh6I,0.1170590015128593,0.0,True
mXIQm6S8C50,0.14797837471531416,0.0,True
YEGWUlTiUB0,0.16705900151285932,0.0,True
jGGRz7YGM_c,0.10246023539791804,0.0,True
nHmZQQmwFuU,0.363277817739169,0.0,True
_kGdRDlmY2E,0.1170590015128593,0.0,True
iEpqxTTPmzI,0.0611764705882353,0.0,True
KZBubiTMnSc,0.15705900151285931,0.0,True
RIsVVqzEBuQ,0.11697123788336246,0.0,True
ks32mdMHJaY,0.4094538639152151,0.0,True
ToOjKzO_Rts,0.31416191695474754,0.0,True
ziukKZkhrKs,0.1170590015128593,0.0,True
xpA86OZEYwU,0.1600587739803529,0.0,True
EOTHpI3Eqn4,0.3066931244692699,0.0,True
D4SA7u85X-o,0.12248847926267281,0.0,True
wt3P6TSeNxs,0.14060436275020155,0.0,True
Rxvl9Wn5IyM,0.09312418300653595,0.0,True
ba0X7QKmM4g,0.2804369668338019,0.0,True
vykPOqYhNy4,0.29759476686260244,0.0,True
b2HRjVKY_zc,0.6572718632907708,1.0,True
ZSoKocQe6Go,0.10600000000000001,0.0,True
p6T_dqDzBsg,0.10793918350836237,0.0,True
T5CyZdnkVGs,0.6786760378638259,1.0,True
MtscagODN70,0.6232924539168875,1.0,True
TiTnkC7QTPM,0.22047528101004707,0.0,True
zMzvZ4pUjf8,0.41313202483475536,0.0,True
hhRhM9ykX_I,0.32757891765541697,0.0,True
byn0dg9s2Q8,0.38433465061043615,0.0,True
rpaxsYAg3Pc,0.1852722371967655,0.0,True
MFl0HUlqCmg,0.5834099229922634,1.0,True
-6SOo8pzJY4,0.6329948653664873,1.0,True
jjMlQAFujrM,0.3676624860329962,0.0,True
JfKw3nc4zKw,0.563807367172102,1.0,True
NhFJFI9ftMI,0.3468608832021009,0.0,True
fIVXp2rdu0w,0.5993209834086098,1.0,True
hPpkaK2I2Ig,0.5388550087049521,1.0,True
HLm016JhC2Y,0.5983122340519449,1.0,True
plTMyIXGxGQ,0.4258363663336639,0.0,True
YQLEsclV9c4,0.3549581445340877,0.0,True
RGboLEnE9m0,0.3160239859202648,0.0,True
Obo0rcFXqhA,0.6188899944141879,1.0,True
UfGDCLAs8xs,0.33273243920493406,0.0,True
tZBohx5AN1Q,0.38574420043504637,0.0,True
A768NDsm20U,0.28904580326023355,0.0,True
RlUzHfIiUVE,0.317754614148024,0.0,True
m399nRSMtgQ,0.3260130603335842,0.0,True
XorktdvMzko,0.6287662551774327,1.0,True
MbrqCF-Ax2k,0.39012393252843564,0.0,True
ztF3mL5XasE,0.4137685423353005,0.0,True
gSCGgSs0cpM,0.39197995110203643,0.0,True
QJQCmXaxAZA,0.3877397983807544,0.0,True
OAWzhOuC00w,0.5081960016870777,1.0,True
AyTmsr_f7PE,0.4530198906526599,0.0,True
kewQpPnvP_c,0.3964033076166253,0.0,True
WDCmzR2aRRs,0.43321136640799923,0.0,True
cOXonMOaREE,0.5061673298770016,0.0,True
phXijME2Ux4,0.4362858385412493,0.0,True
N-Io58rShUI,0.44686165537727696,0.0,True
F-JjMD0ZA9w,0.29917052017247203,0.0,True
5hW09sql-X4,0.43640330761662527,0.0,True
vb31gkDfdeA,0.44389222743162426,0.0,True
OgI5T2o2bwg,0.43640330761662527,0.0,True
3ZJmNx9rIic,0.5795437774177394,0.0,True
zvqpb-lT8Kw,0.46277838204216815,0.0,True
7hvQgM43fi4,0.41627478941305246,0.0,True
1Yx5xEYHCCs,0.38172232794086713,0.0,True
n1XGzMj4Fmg,0.49823913436961054,0.0,True
rtrCoStKCI0,0.48265465366665444,0.0,True
uYQtuFmXIJ8,0.4148572671126779,0.0,True
2IcA-HZzQqw,0.4377033608416239,0.0,True
OGt6jXRwbjQ,0.571176723466224,0.0,True
1gu5jS9kGB8,0.552478376994506,0.0,True
YDvOpx-XHYI,0.5835219201760777,0.0,True
owTcNtAZV6A,0.5137017512749001,0.0,True
mL7zyasCfrY,0.5139976275955,0.0,True
91W6vtI6iRM,0.3381581800222008,1.0,True
J1LN9_irE-g,0.4954924541854302,0.0,True
sETCFnLTx44,0.3988853429935024,1.0,True
lDrPYbMwDD4,0.598231768743302,1.0,True
ofqqis0jWG4,0.47900198997581267,0.0,True
48e29Ge2Ugo,0.4287627079570958,1.0,True
k55lrt7yA1A,0.41235102003492596,1.0,True
vsvvBcEhZHo,0.5087928771446887,1.0,True
0MA5ouSlqiY,0.567710323790679,1.0,True
5yWRhRlsuso,0.4947782367902199,0.0,True
Dp52Wi4o8Cc,0.49197439484905703,0.0,True
BUno2fNEi00,0.6053722621464557,0.0,True
HPjwlZ6knHg,0.6335725552390054,0.0,True
ez9lIxgWRiE,0.5937221007664999,0.0,True
VCq3a1G4GjI,0.6241592346130924,1.0,True
XV7fM7Z8-_E,0.3296783638004491,1.0,True
eDQA62mQWp0,0.423398411700959,0.0,True
kL4_pMZhnYM,0.4177153162910628,1.0,True
5E_JY7DgvlE,0.37094112274267566,0.0,True
Xw2dQv_3wYo,0.42756832214624163,1.0,True
HW3nKVEM0sU,0.5006687715052306,1.0,True
Yppr9COGl0o,0.5042345110087045,0.0,True
bxt34uNoH94,0.4137685423353005,0.0,True
7Z-Dx6RfVLA,0.5680531811650381,0.0,True
M8PL8ZRMkok,0.5779818663601619,1.0,True
2wU0VqQsxl8,0.4663032311391827,0.0,True
XIPLVh53sKo,0.47177916174854867,0.0,True
gIIQFZ8g354,0.5012269870792263,0.0,True
STok7NC5DIk,0.39379826559981856,0.0,True
3C6vUlziL64,0.44438761472082866,0.0,True
otxhoU2ILTU,0.3932651738855648,0.0,True
qtpnaXptn7Q,0.3962867448624914,0.0,True
wfPCsAmGg_g,0.4413234325262117,0.0,True
q7yZmnS8Tfg,0.4500856183521904,0.0,True
j9_QIRdLlsQ,0.4431838976424908,0.0,True
fdMyj-xrIwE,0.38574420043504637,,False
5y7E425gpyY,0.38358240336358285,,False
wu0EPn0Tqok,0.4792409981577535,,False
A9zty9cNrzI,0.3966853497077415,,False
uzflE3U6bog,0.40809741284702755,,False
qJGr1tKP4ug,0.38358240336358285,,False
l4NjkutmMPM,0.31875930652236545,,False
yEK5MM7S6_8,0.397704267162866,,False
wMsGj6sW_1E,0.4177153162910628,,False
vcjwnP_-UNE,0.4480430245689038,,False
iFzXCrs4hCA,0.5715902105557278,1.0,True
ZLwrGNktE6c,0.3482387656627378,0.0,True
XDbvezvNGNo,0.6631876127350546,1.0,True
3_BWrk1_bRc,0.6401300198327944,1.0,True
ktZmTvIy8Vs,0.5730151377461039,1.0,True
z0Pmgj6vL5Y,0.5617066203819762,1.0,True
Dmic1EYveEw,0.5781477621260671,1.0,True
74NV88E_apk,0.5834099229922634,1.0,True
a5AnJXNyPJM,0.6670526117393164,1.0,True
kivJ90a2Mhc,0.5988191660865703,1.0,True
qYTixAmlsso,0.6230746127059491,1.0,True
e1wu76vhkrE,0.5935042595555615,1.0,True
3qlliFfCvIk,0.30364409914909357,0.0,True
g3bZ8P6TNg4,0.5261580337135756,1.0,True
Hfo_JHX8G6M,0.6793929083893929,1.0,True
uouNjFuJ3QU,0.612074781805748,1.0,True
yYhVUuWPIJk,0.34555137967346505,0.0,True
MuhB1RMe8tU,0.45778891764892987,0.0,True
leG2zyVdCaU,0.6608223861392064,1.0,True
3m7lyX7eT4U,0.5717010432455557,1.0,True
lZk9OVAiP54,0.7307632434769233,1.0,True
aOyM0rlF13s,0.570823754789272,1.0,True
iNoLH3fDZeI,0.592800170816775,1.0,True
dd7R5Wp29Gg,0.5940579951416761,1.0,True
fUxVGOAUsbg,0.2776782649399282,0.0,True
oBklYEn_f-Y,0.21825328916541373,0.0,True
zvbROEzgy5g,0.42034236684756204,0.0,True
pKGroj6Fckc,0.2936326508740302,0.0,True
7QG5zAwp3vM,0.5091081240301307,0.0,True
s7LPQPXgJ3w,0.7308798754611562,0.0,True
IjJ4q3ll07Q,0.43586689070284795,0.0,True
ZpykCCAQ8WQ,0.3909224486063545,1.0,True
uCQtUjL_4eI,0.37821810710744597,0.0,True
hVf-3OmtVU0,0.4815112750506719,0.0,True
K6mzhTJZTB0,0.41913283859143735,1.0,True
MjNLw-sJymg,0.4554933605066722,0.0,True
M5SrNzCnqLY,0.6012467520944581,,False
l_8sIDkIl4g,0.5036364037129031,,False
cXAq8N_g0zs,0.5843304169315086,,False
05k0LI9UE1U,0.43098398197027404,,False
R3xvH8NEJiA,0.5347239315203558,,False
NyJnARv3qok,0.451503140652565,,False
U83x38-PT6g,0.5954238099262047,,False
qqeckLOzVeA,0.6036419026278663,,False
C6cUZHGZ940,0.6468582375478927,,False
Bn1PSMuPzDs,0.6659395312645472,,False
-TYnAWJ-03Q,0.672502066972113,1.0,True
9hRKR8L0WPo,0.4324652414183464,0.0,True
NhVLEdwI3jY,0.4514848435785451,0.0,True
Ryhq7JG9mwI,0.9196969696969697,1.0,True
OotT-p8bQPI,0.6594646623218051,1.0,True
arBcqEC4QdA,0.6630347576160384,1.0,True
H97RFCtsaGI,0.3910946036978578,0.0,True
9bMZRtOceHk,0.7341181743908115,1.0,True
7JaIW0ijYGA,0.6002732772093515,1.0,True
SqFqSywdHzE,0.433882763718721,0.0,True
ShTY_jkMsVA,0.453354649305706,0.0,True
zjDYkAcnioc,0.6739194667766096,1.0,True
29eifeHc5Jo,0.6602054030625459,1.0,True
MpE_WjhYz7k,0.36020195970140356,0.0,True
-kH8tXyNkIo,0.8310903699977896,1.0,True
uesPy3Xmfrg,0.953753292270763,1.0,True
Kq-Bns4alu8,0.7783339068765336,1.0,True
62UZJTg3uWk,0.7124261152484511,1.0,True
HU-wFN42sMs,0.928828821184314,1.0,True
KqWUMVLJLLo,0.6914661162820349,1.0,True
faiqd9Crpmg,0.6692276021080368,1.0,True
zTdvwUe25lQ,0.7116672402098669,1.0,True
yddr6F34UjQ,0.9346938775510203,1.0,True
QG_4waNX2yk,0.9275428397954247,1.0,True
6-6o1bHKwEA,0.88473315127151,1.0,True
br1gFtaykyw,0.801690345355768,1.0,True
zc45nIJkUkw,0.7042957826017999,1.0,True
DtLfDCEF6vQ,0.6730351678218389,1.0,True
66wlcKazGwE,0.40450508379620465,0.0,True
LVn3Rxuntk8,0.31608945856298704,0.0,True
1TrtsDxa-DY,0.668349884103875,1.0,True
or4P0p_ojkM,0.7009920968038992,1.0,True
GFM_3D8GdXs,0.6350991621357691,1.0,True
WLkbFQfBr5g,0.7386787713138494,1.0,True
Hbkhtf9pQkc,0.6140660980495208,1.0,True
i2sHGWgQI18,0.4071727718636177,0.0,True
xKvhWTQ0PHM,0.34138478100742253,0.0,True
O5iMvU2pMEM,0.7251425384581852,1.0,True
GaPASPa9mzs,0.3528115941040648,0.0,True
A2Yn0s0sOv0,0.17249417249417248,0.0,True
wSoeGvUYtsk,0.49304676648783075,0.0,True
D6dtKCyhuY4,0.31781335243599396,0.0,True
DpdRznDQbR4,0.3531735850542911,0.0,True
BlvFUsauwqE,0.6696897254835985,1.0,True
2k6Yj4-Wc4g,0.37315642169027174,0.0,True
MkxFgs4-zF8,0.44186700844714616,0.0,True
WbodkJGhqME,0.8801484230055658,1.0,True
kNdMA4LXhSA,0.6874978353175705,1.0,True
hpnrwyR9Y5E,0.33924192386456536,0.0,True
xwfOwg5tB1o,0.33878737841001993,0.0,True
QKWtgO2_5d8,0.6669196517122784,1.0,True
LHtsxXv6bS0,0.6529573403669622,1.0,True
UEgxzC6w2Ng,0.38910413410857236,0.0,True
ujUwBLKU0t8,0.66518807904242,1.0,True
KSXexPK2rnI,0.6186286576662285,1.0,True
XOFDXfXzOWc,0.47406388275685873,1.0,True
_cdKCUKct6A,0.6012490847958828,1.0,True
RQhmFb1iQVk,0.5314625520334649,1.0,True
hnMIdbiXbF8,0.43919171615273045,0.0,True
SnRCi-UBs98,0.6177811606383035,1.0,True
K2D2LCDdS28,0.6264008099476079,1.0,True
zZ6UU0m_e_M,0.39223329553560127,0.0,True
YAHPd7ojNoQ,0.2653982791588517,0.0,True
OP3g1IeoNrU,0.41497473618805386,0.0,True
OnU1gMBvF64,0.4287627079570958,0.0,True
xLbJ0gfkDQw,0.44686165537727696,0.0,True
o9DXw3B_i8w,0.45319857088255155,0.0,True
9tl1ST7HA0A,0.4048456572658516,0.0,True
kfZYGFENfWA,0.30889914302122834,0.0,True
AOXLyLnDzT8,0.5037875182068933,0.0,True
03bGOYJFdSA,0.4731966840489233,1.0,True
JabD6biXtM4,0.44337264648819297,0.0,True
pjypYUyZmSo,0.5198543325295215,0.0,True
4eucogj_coA,0.464067282318693,0.0,True
5APB5APGPWY,0.4059166142281498,0.0,True
IGt6JoNyLaM,0.3909224486063545,0.0,True
qOyGhgjnldI,0.41913283859143735,0.0,True
yfwmpdQznSg,0.49068018554449944,0.0,True
A7CJtsEmC68,0.4653207988601957,0.0,True
0pPuW7gU8CM,0.535968209898811,1.0,True
-jhQRiHwYvk,0.48469292632066485,,False
vC14BSU-fno,0.6451021870823445,,False
XO04VjKNTjw,0.6418566906695014,,False
7fIMpheDNSw,0.4784870018193151,,False
vY8HzZetohM,0.4619431687383795,,False
j_QGbavOlKc,0.5116976702435234,,False
0PM-bW-cf9o,0.5438844182147046,,False
ps-K6p2DerE,0.6112736195162451,,False
Ya8ZhDOPxbo,0.4362858385412493,,False
zCTFnuvdKYM,0.5062757637580101,,False
S0JTGTunSks,0.28079371647097345,0.0,True
55t_0rpTzqw,0.15085347985347985,0.0,True
2JfSh95D_j0,0.26294033656297805,0.0,True
7seba8UlGdE,0.5946487941655136,1.0,True
WcAU9zqHw2I,0.6548044548044548,1.0,True
rQo6zr1nHvw,0.7400289974429082,1.0,True
iYpEZ5zsNF0,0.3703398600475052,0.0,True
U2BGvFfvL0g,0.36767556268000096,0.0,True
nTQiA5CTOOc,0.6487520519641546,1.0,True
zCY_Wjstea0,0.6894287260358689,1.0,True
UOwGITJEvoA,0.4371452209370356,0.0,True
buFJ-vMmY4g,0.5880915214062006,1.0,True
smWBSKELQi0,0.5479489962681212,1.0,True
wosjgrtJ4XE,0.30949695238881975,0.0,True
nCx5zNfckUc,0.35724202100776375,0.0,True
IEkI8mmIvvU,0.6808428674500102,1.0,True
-XchHXgJA0U,0.6108024305956478,1.0,True
6FVO5r9PQuk,0.6561653001303837,1.0,True
KTQpqTRR9Jc,0.781105462938033,1.0,True
NHGiy0gNJLM,0.33621682533891073,0.0,True
KBA3Blgzsl8,0.7125558304129733,1.0,True
K0jZ8r3VEi4,0.6085035800209351,1.0,True
PzQnwUnw8SM,0.6446643708941552,1.0,True
KDWN3RUsGlk,0.8381146064634788,1.0,True
XsmBMXdQf1M,0.8369136568754323,1.0,True
HKGQPE0dl0k,0.5761038723170551,1.0,True
8i3l7gM1MhM,0.6085035800209351,1.0,True
0UxtzXWlIdY,0.6045494508729089,1.0,True
O_w95nFQiB8,0.7475095341166769,1.0,True
7uAydWNknvQ,0.6360145555958363,1.0,True
xTfqEr8KFpE,0.5946487941655136,1.0,True
rLY8C2Nlo88,0.6433682758107793,1.0,True
vtxe1KSEHLY,0.6450376323510653,1.0,True
i0hrqvCB5bI,0.6787209578854256,1.0,True
3s2a-9hYKbQ,0.6613984230055658,1.0,True
0F2l-aMwdjc,0.6304115151264116,1.0,True
hlYt82_orI8,0.6395361657659501,1.0,True
knpgBYkBtZk,0.7515762814203832,1.0,True
xIBSMm0m6yE,0.6423655203194425,1.0,True
TY2gUuyymfI,0.7227077305317782,1.0,True
bn_XIvLboUU,0.44144292756920744,0.0,True
midTGIBz8Ik,0.6538226654298083,1.0,True
aoQO441HLCo,0.41243991782171463,0.0,True
rzyZPx-_Vwo,0.6423655203194425,1.0,True
E15lzlzSMAk,0.6342947458127999,1.0,True
zgIZrJTZYZc,0.44351263308437944,0.0,True
BeL6MzkPQy4,0.6785440168752975,1.0,True
X6caV-bRcgA,0.24734718038158654,0.0,True
mMoIu1dKXVo,0.6139001190706947,1.0,True
rsAEuZroWls,0.35813443042137727,0.0,True
U0wrRaY0qw0,0.2792802380408106,0.0,True
mg8vRlMIyMI,0.41973909132976744,0.0,True
SChhwm8-H5M,0.38737640164309894,0.0,True
8NwMXvaY0Fc,0.346315827695138,0.0,True
Ipz7V_3dEg4,0.6085035800209351,1.0,True
m86cidRtUas,0.45531133514729244,0.0,True
-v8kOCLRABQ,0.38790634681755537,0.0,True
xVn4oGvr9qI,0.42710094516220953,0.0,True
XhaTCzKrEtE,0.5982388726865568,1.0,True
0mhYfwN_Lo8,0.32375231738969223,0.0,True
SaEvkTb7kyU,0.297421813663193,0.0,True
D35cp6A2ozo,0.3512541101653187,0.0,True
Od7SIomGbVE,0.24792640692640688,0.0,True
_vrcIB0-SiY,0.19547806910071058,0.0,True
ZR2D3sFBGw8,0.24723653455988334,0.0,True
dlDo2wTcAwU,0.2501393242772553,0.0,True
2czTYQj3H00,0.23116111578375734,0.0,True
hdpoKxBKCwU,0.17776060753234138,0.0,True
WBF_Qml2blY,0.31064408564408563,0.0,True
3DkcFxTMqhI,0.19253225629282883,0.0,True
wcmhRCnWrlU,0.3377036345676554,0.0,True
86C_KRAGy4Y,0.29917052017247203,0.0,True
OeB2cxQDodA,0.40561735002636234,0.0,True
AcaLyN6Opys,0.28853550665759203,0.0,True
qiLeJqfcq1o,0.5750951229603901,1.0,True
Oi1_hdEJP1I,0.4408346497877547,0.0,True
hmAgy6MTAvs,0.16396082772140025,0.0,True
7aiKdMXuNDM,0.3406564896908959,0.0,True
FN9lZve0hok,0.14547806910071062,0.0,True
OHrQZyL_ulQ,0.42156506244466296,0.0,True
zgFoS3Kyt2E,0.7360685198886973,1.0,True
bSM1Hd013eM,0.2343056553076072,0.0,True
hPt6Rn7lGc0,0.5796376838088702,1.0,True
WhnsKPmHNcQ,0.6094315717450046,1.0,True
ckzwJ51Iqcs,0.2520013932427726,0.0,True
w-kzCpHYK24,0.6336934210068539,1.0,True
HCjWjmOhQms,0.6921797910929819,1.0,True
cO7QrpIWIO0,0.6639914592533538,1.0,True
2O2Lg9qoeIQ,0.572517689375443,1.0,True
YDeZR5eIcEE,0.5694706399165522,1.0,True
oInTV7G-R2o,0.41243991782171463,0.0,True
doczmXmQcP4,0.6894287260358689,1.0,True
UMDVD35LQSg,0.6732750896057348,1.0,True
F2AHohqepPc,0.6785440168752975,1.0,True
_1FXx2G1Gtg,0.6231088871150525,1.0,True
rtHLO_GYlBA,0.7354531032823816,1.0,True
mWwYbTWf_ds,0.6716206162018971,1.0,True
_L-wVtUT384,0.44105110000420494,0.0,True
oh3lnb9Wj08,0.6497309405320559,1.0,True
zYrXoBhnaaY,0.7649544276705992,1.0,True
OaylI4a82T8,0.8069788925709155,1.0,True
IXYnN0Sbp9c,0.668300815519973,1.0,True
ayjv0bnVCRA,0.6718080192165558,1.0,True
Uet-GeWdKK4,0.440617268140383,0.0,True
OITXpjXDWnQ,0.36872208447100585,0.0,True
uU0yb5LnYTc,0.3596732434727482,0.0,True
ubJFKaOUCHg,0.258207434142918,0.0,True
ylYp6ou4cac,0.3527224401629184,0.0,True
0QJEUaICYec,0.2771447382181531,0.0,True
J7YBMquq1gg,0.31972260677719017,0.0,True
nSMrzwDLEAk,0.3560801493381114,0.0,True
fC5FMD_lU4A,0.3582222320160905,0.0,True
POC_eHUQ_kk,0.2833677020050769,0.0,True
1dhl_0pFLv0,0.32114012907756473,0.0,True
2YWIkOlaVyg,0.387161722735421,0.0,True
PJNLXF7N4oo,0.6550563879638412,1.0,True
tpeAapzrY2c,0.42303321332302424,0.0,True
Rz2FWiJq4Mw,0.6352873943885815,1.0,True
0nIn49ZP_xw,0.4152745480431972,0.0,True
D1MzAMdnoRw,0.6633532909742587,1.0,True
x9WwWzm6Dbc,0.3804547768218402,0.0,True
Q-Q9yp8l0KI,0.5833729260927487,1.0,True
CdCA7YKpmfU,0.42834127232828606,0.0,True
hxYvvYXeQOo,0.1926268788682582,0.0,True
eiM-lXZ16Lg,0.4507758173334434,0.0,True
q8VMYRXhWuw,0.3369842294815332,0.0,True
gOFXgBEUiCw,0.3719002640548038,0.0,True
QmEfoF41awI,0.29289858539588914,0.0,True
rGRd8cryNsc,0.3123104671973196,0.0,True
uBL9fNRJrbo,0.4038040735531889,0.0,True
saWFbonW_aw,0.4181750793883971,0.0,True
1dbuMOPfzyg,0.42130912648251373,0.0,True
sgaYRQXjlVg,0.6259849736719095,1.0,True
tGFiyaCoBdA,0.6767965505546945,1.0,True
SJsqAVfbzks,0.4797728089671969,0.0,True
sJc9P4avOL0,0.375514010586206,0.0,True
NQknUirtVKk,0.3252065520872581,0.0,True
1jhpgjf6WfQ,0.2805535295879358,0.0,True
uxUlW1Suf18,0.3454183944528007,0.0,True
d0Y8tMieZzg,0.33878737841001993,0.0,True
sokOiOSPz80,0.7164167285509798,1.0,True
_QVBNTPdjEw,0.39161038118632435,0.0,True
TdEXY4pNfEQ,0.36162478679069443,0.0,True
kLRAr2Ayz4M,0.4044321917606089,0.0,True
KiXOaYiUccU,0.3199519654569599,0.0,True
hAOTUhfg7sE,0.3676624860329962,0.0,True
CcQhTjcrr3A,0.24199161606811534,0.0,True
_MluK1KitWg,0.21825328916541373,0.0,True
IF3tfrcwt7E,0.14977053054472408,0.0,True
jt3mWId63vw,0.3248814112782463,0.0,True
TDWz3YPuYH8,0.3962867448624914,0.0,True
koBofTO2d1Q,0.3962867448624914,0.0,True
f1vS5JyE-2M,0.5083808639738991,0.0,True
pJJfWZBTlcU,0.3883729859107212,0.0,True
ln4bbNjtTkQ,0.4073341365285244,,False
6_Bi7NKO1pY,0.498570096288105,,False
65wzp8VgaOs,0.397704267162866,,False
zREhIPW8CZg,0.5652264279444367,,False
cCBVmZN1Qq4,0.4377033608416239,,False
FJPuC29DIgQ,0.43111356601373013,,False
w3hs6PcwomE,0.33785914409324513,,False
rNAuZWNgG5s,0.46367261692056,,False
-t45q-tz41w,0.4472456638992136,,False
QQxAXIxDs2M,0.5202644779033777,,False
Q76zHUZJjDo,0.27948049381183165,0.0,True
bsdWt3jlhkg,0.5582088796381306,1.0,True
MOMFQRVng1M,0.28190368650601383,0.0,True
YSd2UN8XHes,0.1945401157981803,0.0,True
HOwuyX-vKIA,0.6196778174440721,1.0,True
kTjvQkK-xiM,0.3195232395035428,0.0,True
aPoXWHikIzE,0.2625683289643245,0.0,True
X7Qcrz6wkS0,0.28231254287066826,0.0,True
y5s65QJ8p9o,0.27752836969000055,0.0,True
I_d-B-uUdfc,0.14280351906158356,0.0,True
4pAudf-YTs4,0.59628369811326,1.0,True
yofHxn5R298,0.6501658374792704,1.0,True
mCQkHt_mLSY,0.3492807644005992,0.0,True
33q6qprLeCY,0.30738343517990285,0.0,True
COybOUZq954,0.3007953014913579,0.0,True
p0uu4JGzTac,0.38496659650393855,0.0,True
